SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.044760855,51,0,0.446420215,6410.0,12,0,1,0,0.0
0,0.272164368,52,0,0.195850519,8000.0,8,0,0,0,2.0
0,0.8017645440000001,35,1,0.430314406,2130.0,5,0,0,1,2.0
0,0.318988608,66,0,0.20202952,5419.0,7,0,1,0,1.0
0,0.9999999,22,0,0.214881334,1558.0,1,0,0,0,0.0
0,0.034038638,68,0,0.001207671,20700.0,4,0,0,0,0.0
0,0.158052622,55,0,0.27785841,6200.0,3,0,1,0,0.0
0,0.657941248,62,0,0.40988251,12000.0,13,0,2,0,0.0
1,0.04112243,55,1,1.096903097,1000.0,8,0,1,0,1.0
0,0.110731014,53,0,0.244022231,7736.0,15,0,1,0,0.0
0,0.946010798,33,0,0.183711245,2160.0,2,0,0,0,0.0
0,0.328228194,80,0,0.379690949,7700.0,13,0,3,0,1.0
0,0.235280278,30,0,0.171295268,4500.0,6,0,0,0,0.0
0,0.067365171,64,0,0.305670596,18833.0,9,0,2,0,0.0
0,0.464157149,76,0,0.431776633,6016.0,20,0,2,0,0.0
0,0.495861201,68,0,0.277321282,9735.0,5,0,1,0,0.0
0,0.9999999,36,0,0.34443981700000004,2400.0,1,0,1,0,0.0
0,0.052493469,46,1,0.170777354,14960.0,11,0,2,0,3.0
0,0.0,36,0,0.162313433,2679.0,2,0,0,0,0.0
1,0.9999999,43,1,0.872998933,936.0,2,1,1,0,1.0
0,0.165330645,63,0,0.281545528,3700.0,7,0,1,0,2.0
0,0.121722966,51,0,0.597809668,5295.0,10,0,2,0,0.0
1,0.5175725179999999,53,1,0.304592315,3200.0,11,0,0,0,1.0
0,0.02743823,65,1,0.202837825,10500.0,15,0,1,0,0.0
0,0.087415453,59,0,0.17855119,21175.0,8,0,1,0,1.0
0,0.047999119000000014,75,0,0.447013247,8001.0,9,0,2,0,0.0
0,0.01087466,82,0,0.001287001,7769.0,6,0,0,0,0.0
0,0.055095589,61,0,0.068077649,7417.0,5,0,1,0,0.0
0,0.299788475,39,0,0.20316132,2150.0,5,0,0,1,0.0
1,0.637932849,29,2,0.492922565,1200.0,13,0,0,1,0.0
0,0.5133852489999999,46,0,0.180824522,8416.0,7,0,0,0,3.0
0,0.385848125,61,0,0.538852833,5700.0,20,0,1,0,0.0
0,0.075172792,72,0,0.239107273,17832.0,15,0,2,0,0.0
0,0.885332948,46,0,0.308819995,4160.0,6,0,0,0,0.0
0,0.033292092999999995,75,0,0.030454042,5417.0,14,0,0,0,1.0
0,0.83577872,51,0,0.438748686,3803.0,3,0,1,0,0.0
0,0.9999999,53,0,1.564145285,3000.0,3,0,2,0,0.0
0,0.220666153,48,0,0.366502,4250.0,9,0,1,0,0.0
0,0.86164303,48,0,0.358213929,3000.0,7,0,0,0,1.0
0,0.9999999,45,1,0.252302026,3800.0,4,0,1,0,0.0
0,0.009518342,62,0,0.14814053800000002,14600.0,12,0,3,0,1.0
1,0.322190835,31,2,0.049708605,2916.0,6,0,0,0,0.0
0,0.00674399,59,0,0.120280555,6700.0,9,0,2,0,1.0
0,0.077857023,52,0,0.309483726,7127.0,4,0,1,0,3.0
0,0.004351718,31,0,0.15814031,6000.0,4,0,1,0,1.0
0,0.027969448,60,0,0.415862358,4765.0,8,0,1,0,0.0
0,0.372041864,54,1,0.264966879,8000.0,7,0,2,0,1.0
1,0.929754426,63,0,0.015996632,4750.0,6,0,0,0,0.0
0,0.493789941,38,0,0.5412351360000001,5213.0,8,0,1,0,2.0
0,0.258874113,67,0,1.029590949,1148.0,4,0,1,1,2.0
0,0.098127083,61,0,0.323778688,10500.0,54,0,2,0,0.0
0,0.012432096,49,0,0.22628871,10300.0,4,0,1,0,0.0
0,0.3430817,76,0,0.610448243,3100.0,13,0,1,1,0.0
0,0.106998199,56,0,0.33686983200000004,13666.0,16,0,2,0,0.0
0,0.732428502,31,0,0.133118493,4033.0,6,0,0,0,0.0
0,0.365868829,62,0,0.28748280600000004,13812.0,12,0,1,0,1.0
0,0.021918454,39,0,0.591040896,10000.0,12,0,4,0,2.0
0,0.016485967,71,0,0.051423622,9236.0,27,0,1,0,2.0
0,0.731403811,39,0,0.29666765,6781.0,5,0,1,0,4.0
0,0.604395604,36,0,0.710350955,2250.0,18,0,0,0,0.0
0,0.06267806299999999,33,0,0.009892086,3335.0,3,0,0,0,0.0
0,0.360631551,57,0,0.258576475,20666.0,13,0,2,0,1.0
0,0.919402446,38,0,0.319096509,4869.0,7,0,0,0,0.0
0,0.121684066,63,0,0.333615795,11800.0,8,0,1,0,0.0
0,0.0,63,0,0.369441816,8455.0,6,0,2,0,0.0
0,0.9999999,41,0,0.173423014,5500.0,4,0,0,0,2.0
0,0.65416411,47,1,0.251655629,5133.0,14,0,0,0,0.0
0,0.235642438,62,1,0.258471901,4750.0,6,0,1,0,3.0
1,0.187198439,39,3,0.120058663,15000.0,13,0,0,0,1.0
0,0.007232834,68,0,101.0,0.0,7,0,0,0,0.0
0,0.551980392,54,0,0.66863171,3222.0,13,0,1,0,2.0
0,0.001043288,61,0,296.0,0.0,7,0,0,0,0.0
0,0.078912031,50,1,0.596621408,6333.0,7,0,1,0,0.0
0,0.172894237,72,0,0.052912257,12000.0,2,0,0,0,0.0
0,0.543456543,28,0,0.00551534,2900.0,1,0,0,0,0.0
0,0.901789222,41,0,0.161954037,8310.0,5,0,0,0,2.0
0,0.002626541,66,0,0.001711596,2336.0,4,0,0,0,0.0
0,0.020957257,63,0,0.405168436,4333.0,11,0,2,0,0.0
0,0.298024482,59,1,0.206978967,8367.0,8,0,2,0,0.0
0,0.659835041,31,0,0.030437681,4500.0,4,0,0,0,0.0
0,0.023245244,73,1,0.247160454,6250.0,10,0,1,0,0.0
0,0.056142878,64,0,1.195324448,4576.0,10,0,1,0,0.0
0,1.504983389,33,0,0.010080645,2479.0,2,0,0,2,2.0
0,0.926398971,56,6,0.365636056,6500.0,7,0,1,0,1.0
0,0.6955667440000001,62,0,0.745272767,4600.0,13,0,1,0,1.0
0,0.6439278429999999,43,0,0.79561233,3600.0,5,0,1,0,3.0
0,0.075802305,35,0,0.33666576600000003,3700.0,5,0,1,0,1.0
1,0.9999999,30,0,0.142429907,2674.0,2,3,0,0,2.0
0,0.272068068,40,0,0.170425482,4300.0,6,0,0,0,0.0
0,1.028413028,49,1,0.662168916,2000.0,8,0,0,0,0.0
0,0.434987409,46,0,0.43978011,2000.0,15,0,1,0,0.0
0,0.0,52,0,0.452050152,2950.0,4,0,1,0,0.0
0,0.005483811999999999,40,0,0.590191539,4750.0,7,0,2,0,2.0
0,0.424857361,52,0,0.47467549,3928.0,5,0,1,0,2.0
0,0.0,30,0,0.127236581,1508.0,4,0,0,0,0.0
0,0.262217855,52,1,0.244055753,10976.0,6,0,1,0,3.0
0,0.086545673,54,0,0.316799054,11833.0,3,0,1,0,0.0
0,0.103660908,40,0,0.236433052,11000.0,7,0,2,0,4.0
0,0.0,62,0,0.069681587,4333.0,7,0,1,0,0.0
0,0.9999999,53,1,0.013608494,6686.0,1,1,0,0,0.0
0,0.027703967000000003,80,0,0.011377348999999998,5800.0,19,0,0,0,1.0
0,0.0,68,0,0.0,7100.0,5,0,0,0,0.0
0,0.077285061,58,0,0.6738326170000001,10000.0,6,0,2,0,4.0
0,1.008330556,63,0,0.786570743,2084.0,6,0,1,0,0.0
0,0.11695713,43,0,0.412680396,12333.0,18,0,2,0,0.0
0,0.0,27,0,0.003683241,3800.0,1,0,0,0,0.0
0,0.346556029,50,0,0.77491474,7916.0,16,0,2,0,2.0
0,0.012554869,60,0,0.229070085,7333.0,9,0,1,0,0.0
0,0.063387323,72,0,0.003748438,2400.0,3,0,0,0,0.0
0,0.622179135,86,0,0.241774223,5500.0,11,0,0,0,1.0
0,0.0,83,0,0.215049073,4584.0,4,0,1,0,0.0
0,0.166240828,59,0,0.41705037,7166.0,25,0,2,0,1.0
0,0.9999999,42,0,0.463774912,4264.0,3,0,1,0,1.0
0,0.006187113,77,0,0.361659585,4000.0,4,0,1,0,0.0
0,0.404436788,46,0,0.347904115,7800.0,15,0,2,0,0.0
0,0.027746264,77,0,0.352069717,2294.0,11,0,1,0,0.0
0,0.880448922,60,0,0.6713527020000001,3200.0,11,0,0,0,0.0
0,0.199339566,44,0,0.224388781,20000.0,10,0,2,0,4.0
0,0.0,53,0,0.184028884,9416.0,16,0,0,0,0.0
0,0.141670459,64,0,0.418121994,3950.0,16,0,2,0,1.0
0,0.141122785,78,0,0.068712781,2182.0,8,0,0,0,0.0
0,0.045814017,50,0,0.155948017,3000.0,3,0,0,0,1.0
0,0.485437985,53,0,0.216878865,13744.0,6,0,2,0,1.0
0,0.565861466,40,0,0.443139215,4000.0,6,0,0,0,0.0
0,0.060079165,57,0,0.705843146,4500.0,7,0,2,0,1.0
0,0.9999999,34,0,0.08339166099999999,10000.0,6,0,1,0,0.0
0,0.9999999,48,0,0.202531646,868.0,1,0,0,0,0.0
0,0.18429639,31,0,0.02832244,1835.0,3,0,0,0,0.0
0,0.152894904,71,0,0.534133105,3500.0,8,0,2,0,0.0
0,0.027054054,37,0,0.155867901,8750.0,7,0,1,0,2.0
0,0.043344805,71,0,0.003357438,3871.0,3,0,0,0,0.0
1,0.059756298,66,0,0.250163624,13750.0,16,0,2,0,0.0
0,0.08987738599999999,38,0,0.42829499,4650.0,7,0,1,0,0.0
0,0.154952223,76,0,0.517296541,5000.0,8,0,2,0,0.0
0,0.122165573,80,0,0.01489851,10000.0,4,0,0,0,1.0
0,0.846430714,62,0,0.020377666000000003,7360.0,2,0,0,0,2.0
0,0.282612422,62,0,0.513976739,4900.0,16,0,1,0,0.0
0,0.209953463,52,0,0.304677623,8700.0,12,0,2,0,0.0
1,0.824701195,33,3,0.118051084,4658.0,4,0,0,0,2.0
0,0.183000691,30,1,0.221145108,3300.0,6,0,0,0,0.0
0,0.386328003,53,0,0.580733111,3300.0,16,0,2,1,1.0
0,0.010923741,45,2,0.23203317,13023.0,26,0,2,0,2.0
0,0.583416583,24,0,0.01827957,929.0,4,0,0,0,0.0
0,0.705394345,55,0,0.379723371,7012.0,5,0,2,0,4.0
0,0.260734595,43,0,0.416320971,16150.0,14,0,2,0,1.0
0,0.9999999,29,0,0.01187129,3200.0,0,0,0,0,1.0
0,0.0,69,0,0.342477026,7290.0,8,0,3,0,4.0
0,0.102449075,44,0,0.308614865,5919.0,17,0,2,0,0.0
0,0.0721031,62,0,0.429285504,3400.0,10,0,2,0,0.0
0,0.058545621,29,0,0.61535622,2708.0,21,0,4,0,0.0
0,0.0,41,1,0.252707053,6833.0,4,0,2,0,0.0
0,0.9999999,30,0,0.14379085,3671.0,2,0,0,0,1.0
0,0.697170347,45,0,0.355449699,8816.0,8,0,2,0,0.0
0,0.9999999,41,0,0.0,5352.0,0,1,0,0,0.0
0,0.134454001,53,0,0.056163384,2741.0,4,0,0,0,2.0
0,0.185065209,52,0,0.286785536,6000.0,19,0,2,0,2.0
0,0.103063265,41,0,1.035629208,9654.0,12,0,1,0,0.0
0,0.216141416,39,0,0.257909875,7300.0,9,0,2,0,0.0
0,0.136646082,55,0,0.106223444,4000.0,7,0,0,0,1.0
0,0.000987928,53,0,0.0005984440000000001,1670.0,6,0,0,0,0.0
0,0.007811566999999998,87,1,0.368407898,4000.0,13,0,1,0,0.0
0,0.376321029,60,0,0.508070344,4150.0,10,0,1,0,0.0
1,0.53002611,36,0,0.331524068,7000.0,7,0,1,0,1.0
0,0.267027426,51,0,0.352730528,3350.0,9,0,0,0,0.0
1,0.093214399,47,0,0.339704451,11300.0,14,0,3,0,3.0
0,0.101018899,52,0,0.234858553,5266.0,11,0,1,0,2.0
0,0.014408979,57,0,0.459764554,6200.0,26,0,2,1,0.0
0,0.690136593,57,0,0.407587549,6167.0,9,1,1,0,3.0
0,0.024693837000000003,62,0,0.198905635,10416.0,10,0,1,0,2.0
0,0.0,56,0,0.904498816,3800.0,9,0,1,0,0.0
0,0.350147614,33,0,0.268518519,5615.0,8,0,0,0,0.0
0,0.052529983,62,0,0.151421983,2601.0,4,0,0,0,0.0
0,0.0,67,0,0.225026188,10500.0,8,0,1,0,0.0
0,0.003555358,70,0,0.18566124,3500.0,13,0,1,0,1.0
0,0.9999999,56,0,0.5551710879999999,2600.0,4,0,1,0,0.0
0,0.8547106870000001,56,0,0.8469076940000001,7550.0,26,0,2,0,1.0
1,0.9999999,32,0,0.136772645,5000.0,2,2,0,0,1.0
1,0.7619375970000001,49,3,0.207368599,5916.0,10,0,2,0,2.0
0,0.193942549,42,0,0.464928473,4333.0,9,0,1,0,2.0
0,0.0,70,0,0.121041049,10450.0,9,0,1,0,0.0
0,0.026193007,48,0,0.229721285,8000.0,8,0,1,0,3.0
0,0.263271642,69,0,0.285169744,8394.0,12,0,1,0,0.0
0,0.0,36,0,0.484329937,5200.0,5,0,1,0,1.0
0,0.0312491,77,0,0.116655557,10500.0,21,0,1,0,0.0
1,0.9999999,32,0,0.0,2100.0,0,0,0,0,4.0
0,0.067593241,84,0,0.009995002,2000.0,4,0,0,0,0.0
0,0.052580173,55,0,0.181370664,13000.0,10,0,2,0,1.0
0,0.9999999,33,1,0.16030956300000002,3617.0,1,0,0,0,3.0
0,0.02335805,51,0,0.274742676,3788.0,6,0,1,0,0.0
0,0.0015366070000000002,56,0,0.234016766,9900.0,10,0,1,0,1.0
0,0.031612912,39,0,0.310336208,8000.0,24,0,2,0,2.0
0,0.364659539,34,0,0.260579807,3000.0,9,0,0,0,0.0
0,0.0,59,0,0.221736415,1600.0,3,0,0,0,0.0
0,0.000286615,40,0,0.657585604,4000.0,4,0,1,0,0.0
0,0.05775328,37,0,0.00777605,4500.0,1,0,0,0,3.0
0,0.245583339,74,0,0.254164683,2100.0,12,0,0,0,0.0
0,0.000878702,52,0,0.0,2916.0,4,0,0,0,0.0
0,0.089164334,27,0,0.099984003,6250.0,7,0,0,0,0.0
0,0.004599693,23,0,0.007769145,900.0,2,0,0,0,0.0
0,0.019974501,60,0,1828.0,0.0,9,0,1,0,0.0
0,0.38863857,63,0,0.334466553,10000.0,20,0,0,0,0.0
0,0.563218391,38,0,0.183581125,4640.0,12,0,0,0,1.0
0,0.000571401,55,0,0.329622266,2514.0,4,0,1,0,2.0
0,0.704338908,28,0,0.7132549990000001,4850.0,12,0,1,0,1.0
0,0.292771763,60,0,0.481939634,8083.0,20,0,2,0,0.0
0,0.9999999,46,0,0.168957761,4000.0,1,0,0,0,1.0
0,0.208998656,72,0,0.286308348,9618.0,10,0,1,0,1.0
1,0.304599356,56,0,0.430165246,9500.0,16,0,1,0,1.0
0,0.0192769,40,0,0.220094086,2975.0,5,0,1,0,0.0
0,0.4701758270000001,49,0,0.525397181,8937.0,24,0,2,0,0.0
0,0.73405073,31,1,0.089162183,1300.0,5,0,0,0,1.0
0,0.0,25,0,0.0,5416.0,1,0,0,0,0.0
0,0.0,69,1,0.302752294,7411.0,3,0,0,0,0.0
0,0.35975816200000005,62,0,0.078097042,9500.0,15,0,0,0,1.0
0,0.016908148,32,0,0.11453561,2400.0,8,0,0,0,0.0
0,0.0,63,0,0.456221198,4990.0,10,1,1,0,1.0
0,0.980003999,40,0,0.494438265,3595.0,6,0,2,0,0.0
0,0.234294284,32,0,0.17891373800000002,3442.0,6,0,0,0,0.0
0,0.05226226,45,0,0.272253052,9009.0,12,0,1,0,3.0
0,0.6875416390000001,62,0,0.024937656,1202.0,1,0,0,0,0.0
0,0.108294585,62,0,0.454584466,6990.0,7,0,2,0,0.0
0,0.522647735,38,0,0.404170237,3500.0,8,0,0,0,1.0
0,0.0,61,0,0.336558687,7130.0,8,0,1,0,1.0
0,0.05728343,41,0,0.7631334259999999,4301.0,7,0,2,0,2.0
0,0.0,57,0,0.060046189000000014,3463.0,4,0,0,0,0.0
0,0.05753804200000001,38,0,0.294856127,9000.0,12,0,1,0,4.0
0,0.116958631,27,0,0.326023863,3100.0,7,0,0,0,1.0
0,0.0,80,0,0.0,3875.0,2,0,0,0,0.0
0,0.475020961,46,0,1.018581523,3820.0,17,0,2,0,0.0
0,0.9999999,70,0,1021.0,0.0,5,0,1,0,0.0
0,0.494226328,55,1,0.134166325,9763.0,10,0,0,0,1.0
0,0.051564428,48,0,0.383894333,4693.0,10,0,2,0,3.0
0,0.044529858,66,0,0.16507177,4597.0,6,0,2,1,0.0
0,0.643074456,65,0,0.84240886,4333.0,13,0,2,0,1.0
0,0.251499824,26,0,0.112816851,2800.0,6,0,0,0,0.0
0,0.020093122,77,0,0.106865141,4500.0,5,0,1,0,0.0
0,0.004332972,32,0,0.000168039,5950.0,5,0,0,0,0.0
0,1.94011976,29,0,0.156238827,2796.0,3,1,0,2,0.0
0,0.0,43,0,0.34939897,8734.0,6,0,2,0,2.0
0,0.01802416,33,0,0.299203799,7158.0,8,0,1,0,0.0
0,0.091810685,54,0,0.329445092,6000.0,12,0,1,0,0.0
0,0.022292806,53,0,0.672072873,4500.0,5,0,3,0,0.0
0,0.017043518,43,0,0.10821382,2300.0,6,0,0,0,1.0
0,0.105899624,57,0,0.607850809,7667.0,11,0,2,0,0.0
0,0.333533323,44,0,0.094520731,7500.0,5,0,0,0,3.0
0,0.175434349,47,0,0.149077983,4500.0,9,0,0,0,0.0
0,0.759933216,50,0,0.628206798,7678.0,12,0,2,0,3.0
0,0.126996152,46,0,0.019997059,6800.0,7,0,0,0,0.0
0,0.087741363,44,0,0.361388838,5500.0,13,0,1,0,2.0
0,0.82306143,51,0,0.821193945,3500.0,11,0,1,0,1.0
0,0.011745659,79,0,0.400822867,4617.0,11,0,2,0,0.0
0,0.0,55,0,0.947473737,1998.0,7,0,1,0,1.0
0,0.037717444,32,1,0.3424598,2300.0,8,0,1,0,0.0
0,0.0,36,0,0.204794603,8300.0,4,0,1,0,1.0
0,0.492812641,44,0,0.428480068,4690.0,8,0,2,0,5.0
0,0.047055133,56,1,0.378333564,7236.0,11,0,1,0,3.0
0,0.9999999,59,3,0.185774344,8800.0,3,0,2,0,0.0
0,0.002235261,66,0,0.036226218,7673.0,12,0,0,0,0.0
0,1.00519896,33,0,0.049983339,3000.0,3,0,0,1,1.0
0,0.013485329,64,0,0.260692103,5634.0,7,0,1,0,0.0
0,0.051375494,35,0,0.182554732,5800.0,10,0,0,0,2.0
0,0.031197918,78,0,0.007109531,4500.0,4,0,0,0,0.0
0,0.026680405,48,0,0.232529375,4850.0,6,0,1,0,0.0
0,0.20935450100000005,53,1,0.226877312,10000.0,14,0,2,0,2.0
0,0.955223881,64,0,0.047825362,6000.0,4,0,0,0,0.0
0,0.014757603,65,0,0.002579813,3100.0,12,0,0,0,0.0
0,0.035788397,89,0,39.0,0.0,6,0,0,0,0.0
0,0.010141719,71,0,0.122469383,4000.0,8,0,1,0,0.0
0,0.9999999,55,1,0.129395541,4350.0,1,0,0,0,0.0
0,0.9999999,79,0,0.79905313,1900.0,2,0,1,0,0.0
0,0.853712354,37,0,1.256824298,2600.0,11,0,1,0,2.0
0,0.262488487,38,0,0.728214335,7240.0,6,0,1,0,0.0
0,0.06879347200000001,63,0,0.28194361100000004,5000.0,6,0,1,0,1.0
0,0.9999999,45,1,0.34761496700000005,3500.0,1,1,1,1,1.0
0,0.511179785,43,1,0.065064916,6700.0,6,0,0,0,1.0
0,0.220549005,43,0,0.14506227,5700.0,15,0,0,0,0.0
0,0.732342411,67,5,0.876435008,8100.0,14,0,3,3,0.0
0,0.412338124,46,0,0.507676561,12700.0,16,0,3,0,1.0
0,0.48394718,64,1,0.316748979,16400.0,16,0,2,1,4.0
0,0.9999999,46,0,0.4455081,2715.0,5,0,1,0,3.0
0,0.272906605,44,0,0.229060209,4500.0,5,0,0,0,1.0
0,0.0,50,0,0.0,6999.0,5,0,0,0,1.0
0,0.004165799,33,0,200.0,0.0,7,0,0,0,2.0
0,0.653869226,62,0,0.389566613,6229.0,6,0,1,0,3.0
0,0.080224999,41,0,0.078674065,7028.0,20,0,0,0,1.0
0,0.419674858,59,0,0.215788624,18582.0,10,0,1,0,0.0
0,0.984637893,43,1,0.614154338,2500.0,6,2,1,0,2.0
1,0.067752545,61,0,0.389902524,4000.0,13,0,2,1,0.0
0,0.042858656,59,1,0.437979485,11600.0,14,0,2,0,3.0
1,0.03851144,43,1,0.07093319599999999,31000.0,9,0,1,1,1.0
0,0.181718588,67,0,0.615310775,4166.0,8,0,1,0,0.0
0,0.2790491,62,0,0.368122638,4761.0,5,0,1,0,1.0
0,0.07394009,45,0,0.233980502,12000.0,15,0,2,0,3.0
0,0.16570074199999998,61,1,0.397802028,12920.0,24,0,3,0,0.0
0,0.023292237,86,0,0.000761171,22333.0,4,0,0,0,0.0
0,0.0,56,0,0.082790538,5833.0,4,0,0,0,2.0
0,0.425686063,54,0,4.62063228,600.0,9,0,1,0,0.0
0,0.21086204,49,0,0.213049609,7800.0,10,0,0,0,2.0
0,0.078870071,62,0,0.396988145,12483.0,6,0,1,0,0.0
0,0.052905256,61,0,0.5637181410000001,2000.0,3,0,1,0,1.0
0,0.074662431,63,0,0.213540923,7000.0,18,0,1,0,0.0
0,0.34228041200000003,49,0,0.182587294,6500.0,9,0,0,0,2.0
0,0.807498866,51,0,0.171441428,20000.0,8,0,0,0,1.0
0,0.061581078,33,0,0.158278629,2741.0,12,0,0,0,0.0
0,0.189966188,76,1,0.329790465,3292.0,20,1,1,0,0.0
0,0.072904151,59,0,0.16360664,7951.0,3,0,1,0,1.0
0,0.109695123,61,0,0.615012107,11976.0,14,0,5,0,0.0
0,0.078675366,45,0,0.568737864,5149.0,7,0,2,0,3.0
0,0.116513547,42,0,0.793371598,5400.0,10,0,1,0,0.0
0,0.042904909000000005,43,0,0.081768692,9000.0,6,0,0,0,3.0
0,0.00465228,60,0,0.00591466,2366.0,10,0,0,0,1.0
0,0.118620057,56,0,0.30012725,5500.0,5,0,2,0,0.0
0,0.062119711,63,0,0.150490586,15083.0,7,0,1,0,0.0
0,0.005919336,60,0,0.482703459,5000.0,8,0,2,0,0.0
0,0.589632784,38,0,0.13356488800000002,6333.0,4,0,0,0,3.0
1,0.9999999,62,98,0.0,2400.0,0,98,0,98,0.0
0,0.659136907,45,0,0.334610898,6000.0,10,0,1,0,3.0
0,0.899613385,47,0,0.134711525,7400.0,6,0,0,0,2.0
0,0.414088541,39,2,0.252556624,13200.0,10,0,2,0,1.0
0,0.304192395,70,0,0.153538585,2500.0,2,0,0,0,0.0
0,0.320855971,58,0,0.228401192,12083.0,4,0,1,0,1.0
0,0.47719502,39,0,0.330106332,6300.0,6,0,1,0,1.0
0,0.3664494270000001,55,0,0.464910594,5200.0,17,0,1,0,0.0
0,0.183785779,57,0,0.398377125,5175.0,9,0,3,0,1.0
0,0.016845408,64,0,0.04854831,2100.0,6,0,0,0,0.0
0,0.042377849,56,0,0.223996724,4883.0,6,0,1,0,2.0
0,0.055745986,38,1,0.41278499,9166.0,9,0,1,0,1.0
0,0.089626086,72,0,0.022171069,8253.0,7,0,0,0,0.0
0,0.040783687,27,1,0.016759777,3400.0,2,1,0,0,0.0
1,0.924839097,40,6,0.659425912,7733.0,24,1,4,2,2.0
0,0.9999999,55,0,0.5152,1874.0,2,0,0,0,0.0
0,0.217290629,61,0,0.824696476,3376.0,8,0,2,0,0.0
0,0.011955425,79,0,0.121387283,2940.0,7,0,0,0,1.0
0,0.609914511,47,0,0.983468871,7500.0,13,0,2,0,2.0
0,0.161701082,52,0,0.452377381,13333.0,19,0,2,0,1.0
0,0.26804623,36,0,0.3626,4999.0,14,0,1,0,0.0
0,0.020087471000000003,59,0,0.268472023,5575.0,6,0,2,0,2.0
0,0.063329564,37,0,0.329935275,6179.0,6,0,1,0,3.0
0,0.993171472,40,0,0.457882661,3050.0,7,0,1,0,2.0
0,0.152279545,70,0,0.169986196,5070.0,13,0,0,0,0.0
0,0.008629848,50,0,0.335873318,8398.0,12,0,2,0,2.0
0,0.024954352000000003,72,0,0.523738131,2000.0,12,0,0,0,0.0
0,0.081366135,37,0,0.590491773,11000.0,13,0,3,0,0.0
0,0.453909218,34,0,0.579684063,5000.0,5,0,1,0,0.0
0,0.414240261,61,0,0.136463194,10500.0,14,0,2,0,0.0
0,0.06817968099999999,35,0,0.04542338,5833.0,6,0,0,0,1.0
0,0.76023976,41,0,0.659624413,3833.0,5,0,1,0,3.0
0,0.9999999,27,0,0.187235679,2600.0,3,0,0,0,0.0
0,0.0,70,0,2.038461538,675.0,7,0,1,0,0.0
0,0.664401531,60,0,0.486171367,7375.0,9,1,3,1,0.0
0,0.8712297459999999,51,0,0.056773278,62000.0,12,0,2,1,1.0
0,0.182191348,42,0,0.228313518,9083.0,8,0,1,0,0.0
0,0.00420445,36,0,0.068986203,5000.0,3,0,0,0,0.0
0,0.171427942,81,0,0.053394997,4756.0,11,0,0,0,0.0
0,0.9999999,64,1,0.417674151,6947.0,9,0,2,0,1.0
0,0.000544297,62,2,0.287175325,6159.0,20,0,2,0,0.0
0,0.0,55,0,0.0,2916.0,3,0,0,0,0.0
0,0.300365108,48,0,0.402525876,10530.0,15,0,2,0,3.0
0,0.037999441,62,0,0.170023075,9533.0,5,0,1,0,0.0
0,0.00579942,50,0,0.311867802,9984.0,8,0,2,0,4.0
0,0.006574836,71,0,0.00139972,5000.0,2,0,0,0,0.0
0,0.010094963,33,0,0.0026783540000000004,4106.0,4,0,0,0,3.0
0,0.920832843,28,1,0.204737733,6500.0,6,0,0,0,0.0
0,0.6745295109999999,56,1,0.248594628,1600.0,3,0,0,0,1.0
0,0.032951335,58,0,0.012078301,2400.0,6,0,0,0,0.0
0,0.399281201,79,0,0.02946392,7330.0,7,0,0,0,0.0
0,0.214178352,51,0,0.398981324,5300.0,11,0,2,0,1.0
0,0.059145958,62,0,0.315203341,10056.0,11,0,5,0,0.0
0,0.0184288,66,0,0.086192975,4953.0,8,0,1,0,0.0
0,0.6762300529999999,52,0,0.368391816,10800.0,10,0,1,0,3.0
0,0.29609945,47,0,0.143599433,6350.0,4,0,0,0,4.0
0,0.000686095,84,0,0.0005184030000000001,1928.0,9,0,0,0,0.0
0,0.147382684,34,0,0.324014071,5400.0,15,0,1,0,0.0
0,0.835190853,68,2,0.572937522,14484.0,24,0,4,0,1.0
0,0.206981184,43,0,0.303341902,3500.0,7,0,2,0,2.0
1,0.846418883,58,3,0.392260774,10000.0,10,0,2,0,1.0
0,0.55744035,56,0,0.944459872,3600.0,12,0,1,0,2.0
0,0.06152180700000001,61,1,0.273681781,8666.0,13,0,2,0,0.0
0,0.010359213,50,0,0.003670788,5175.0,4,0,0,0,0.0
0,0.043976918,41,0,0.338605581,11000.0,15,0,2,0,3.0
0,0.003790221,56,0,0.759809555,6090.0,8,0,3,0,0.0
0,0.029859118,73,0,0.112403977,8851.0,9,0,0,0,0.0
1,0.8418818790000001,44,4,0.388193467,13500.0,10,1,2,1,2.0
0,0.139742646,47,0,0.268978444,3200.0,11,1,0,0,1.0
0,0.9999999,33,0,0.001678255,4170.0,0,0,0,0,1.0
0,0.722694423,52,0,0.126097867,17533.0,5,0,1,0,0.0
0,0.9999999,58,0,0.0,5420.0,0,0,0,0,0.0
0,0.06305136900000001,49,0,0.5395297170000001,5400.0,11,0,1,0,1.0
0,0.057302162,49,0,0.174714662,10250.0,8,0,1,0,4.0
1,0.957264957,41,1,0.159694817,3800.0,3,0,0,0,3.0
0,0.038511779,72,0,1.086317136,1563.0,12,0,2,0,0.0
1,0.9999999,52,0,0.056587091,7916.0,1,1,0,1,2.0
1,1.161118509,52,4,0.581637072,2308.0,7,2,1,1,3.0
