SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.021135064,70.0,0,0.25262208199999997,8866.0,15,0,2,0,0
0,0.267023644,73.0,0,0.060379971,13000.0,6,0,0,0,0
0,0.035745607,45.0,0,0.6831391059999999,6778.0,13,0,2,0,0
0,0.401636276,55.0,0,0.308719346,7339.0,12,0,1,0,0
0,0.12159557800000001,66.0,0,0.16860094399999995,7840.0,6,0,0,0,0
0,0.060043045,41.0,0,0.5662347010000001,8333.0,10,0,1,0,1
0,0.010955721000000002,75.0,0,0.310353731,3872.0,10,0,1,0,1
0,0.09722042199999999,65.0,0,0.471710691,12000.0,13,0,2,0,1
0,0.728787735,38.0,1,0.35381949100000004,7500.0,6,3,1,2,0
0,0.241924415,54.0,0,0.516206897,2899.0,15,0,1,0,0
0,0.23662544600000002,51.0,0,0.563683678,6916.0,13,0,2,0,2
0,0.953234109,41.0,0,0.24068323,7083.0,8,0,0,0,0
0,0.25477621899999997,47.0,0,0.475972002,17000.0,14,0,3,0,3
1,0.9999998999999999,27.0,0,207.0,0.0,6,0,0,0,0
0,1.2819295179999999,39.0,0,0.294235255,3000.0,6,0,0,1,2
0,0.38301912899999996,42.0,0,0.645048439,3715.0,9,0,0,0,1
0,0.05269995400000002,58.0,0,0.4848619770000001,8983.0,7,0,2,0,0
0,0.017009623,49.0,0,0.168328874,4110.0,11,0,1,0,3
0,0.000911369,58.0,0,0.18242831,4916.0,8,0,1,0,1
0,0.771497271,51.0,0,0.48706099799999997,3245.0,8,0,1,0,2
0,0.336222047,44.0,0,0.234941265,4000.0,14,0,0,0,0
0,0.013282087,55.0,0,0.165575916,4583.0,7,0,1,0,0
0,0.028776207,90.0,0,0.006610478,6050.0,3,0,0,0,0
0,1.255602665,25.0,2,0.12514994,2500.0,6,1,0,0,2
0,0.19018337100000002,59.0,0,0.051549828,9000.0,6,0,0,0,0
0,0.051341687000000004,75.0,0,0.08264830000000001,4500.0,12,0,0,0,1
0,0.455313335,45.0,2,0.509122719,4000.0,12,0,1,0,2
0,0.9999998999999999,37.0,0,0.0,2624.0,0,0,0,0,1
0,0.330186047,52.0,0,0.390956326,7120.0,7,0,1,0,1
0,0.007165213,63.0,0,0.055915527,4166.0,13,0,0,0,0
0,0.043021255,58.0,1,0.007826086999999999,3449.0,2,0,0,0,0
0,0.33011555,70.0,0,0.383446621,2500.0,10,0,0,0,0
0,0.39568220600000004,49.0,0,0.693959166,4750.0,15,0,1,0,2
0,0.553633691,47.0,0,0.5399469339999999,6783.0,11,0,1,0,2
1,0.455981941,36.0,0,0.5188248360000001,8100.0,12,1,1,0,2
0,0.415518647,62.0,0,0.42162162200000003,7954.0,9,0,1,0,2
0,0.884619822,38.0,0,0.520385932,3212.0,13,0,1,1,0
1,0.458070639,58.0,1,0.40821256,3725.0,7,4,1,1,2
0,0.43342806,52.0,0,0.21594918800000001,2833.0,4,0,0,0,0
0,0.8941652520000001,57.0,1,1.0665,3999.0,8,0,1,0,0
0,0.05537669,67.0,0,0.021191522999999997,2500.0,3,0,0,0,0
0,0.9999998999999999,22.0,0,0.138557638,1760.0,1,0,0,0,0
0,0.02589741,40.0,0,0.14570017400000002,6883.0,7,0,1,0,0
0,0.6996514770000001,53.0,0,0.7629586490000001,5150.0,8,0,2,0,2
0,0.314451153,54.0,0,0.839160839,1000.0,9,0,0,0,0
0,0.02365967,82.0,0,0.011830318999999999,5916.0,15,0,0,0,0
0,0.015694879,61.0,0,0.00443787,6083.0,6,0,0,0,0
0,0.018890235,47.0,0,0.210863131,12500.0,16,0,1,0,2
0,0.967873643,41.0,0,0.470166286,9200.0,10,0,2,0,1
1,0.9201596809999999,37.0,4,0.52690167,6467.0,6,1,2,2,4
0,0.097392238,55.0,0,0.461956004,10500.0,13,0,4,0,0
0,0.04862554400000002,37.0,0,0.17039559,6167.0,4,0,1,0,3
0,0.074269222,57.0,0,0.233517342,9600.0,14,0,1,0,1
0,0.691282499,61.0,2,0.021589134,6957.715232,14,0,1,0,0
0,0.0,41.0,0,0.026736016,10958.0,7,0,0,0,1
0,0.040927876,64.0,0,0.42137767200000004,4209.0,8,0,3,0,0
0,0.032718691,68.0,0,0.493547419,6663.0,7,0,2,0,0
0,0.9014084509999999,27.0,0,0.15104398,2250.0,5,0,0,0,0
0,0.009799755,52.0,0,0.07165581,6600.0,6,0,1,0,0
0,0.09356354800000001,41.0,0,0.016522423,5083.0,3,0,0,0,2
0,0.650412188,47.0,0,2.479503517,1.0,6,0,0,0,0
0,0.680786232,39.0,0,0.31485708100000004,9200.0,6,0,2,0,2
0,0.045125425,79.0,0,1.22565075,5800.0,20,0,0,0,0
0,0.0,53.0,0,0.54050786,2480.0,6,0,1,0,1
0,0.27368158,78.0,0,0.18707271600000008,1608.0,3,0,0,0,0
0,0.647697643,60.0,0,0.229250819,13120.0,8,0,2,0,0
0,0.639361516,73.0,0,0.25724896399999997,7000.0,8,0,2,0,0
0,0.976808022,48.0,1,0.361383045,4800.0,14,0,0,0,1
0,0.481843266,82.0,0,1.213155704,1200.0,5,0,1,0,0
1,0.9999998999999999,27.0,0,0.164275798,2160.0,1,0,0,1,0
0,0.054943854,48.0,0,0.4457243420000001,12500.0,7,0,1,0,3
0,0.293089132,61.0,1,0.115145814,5314.0,5,0,0,0,0
0,0.972055888,27.0,0,0.116929485,3360.0,5,0,0,0,0
0,0.287176526,49.0,0,0.195820082,2200.0,4,0,0,0,0
0,0.058518247,54.0,0,0.537900875,4801.0,7,0,1,0,0
0,0.40913478200000003,50.0,0,0.294442146,7250.0,7,0,2,0,0
0,0.037433155,60.0,0,0.01561524,1600.0,1,0,0,0,0
0,0.9999998999999999,23.0,0,0.084043849,820.0,1,1,0,2,0
0,0.001933269,51.0,0,0.38190452399999997,4000.0,4,0,1,0,0
0,0.023956225,53.0,0,0.193642648,14030.0,14,0,1,0,2
0,0.4356592970000001,41.0,0,0.37445319299999996,8000.0,8,0,2,0,2
0,0.035649046000000004,65.0,0,0.095188502,4800.0,6,0,0,0,1
0,0.242279935,67.0,0,0.23941068100000001,3800.0,8,0,0,0,0
0,0.14878035,60.0,0,0.315685953,6100.0,13,0,1,0,1
0,0.294533524,42.0,1,0.35410764899999997,6000.0,12,0,0,0,4
0,0.210344165,60.0,0,0.42619127,3000.0,8,0,1,0,0
0,0.17625485899999999,47.0,0,0.5059156810000001,6000.0,11,0,2,0,1
1,0.9999998999999999,67.0,0,0.12143928,2000.0,1,3,0,1,0
0,0.9911030000000001,48.0,0,0.213407638,6100.0,7,0,0,0,2
0,0.0,54.0,2,0.35132433799999996,2000.0,6,0,0,0,1
0,0.0,47.0,0,0.190867681,9000.0,10,0,2,0,0
0,0.036706571,48.0,0,0.955213436,1428.0,6,0,1,0,0
0,0.033654851,51.0,0,0.0084476,8167.0,13,0,0,0,1
0,0.059130801,68.0,0,0.022538553,5900.0,8,0,0,0,0
0,0.982869379,77.0,0,0.029673591000000006,1347.0,4,0,0,0,0
0,0.9999998999999999,67.0,0,0.359554355,2961.0,7,0,1,0,0
0,0.013399702,87.0,0,0.004165972,6000.0,7,0,0,0,0
0,0.586013142,57.0,0,0.178441497,17041.0,6,0,1,0,1
0,0.217451421,46.0,0,0.7143709890000001,6700.0,7,0,1,0,0
0,0.410430839,54.0,1,0.469260065,3675.0,9,1,1,0,2
0,0.638311599,55.0,0,0.194146519,5500.0,6,0,0,0,0
0,0.011606218,46.0,0,0.207696661,7067.0,11,0,1,0,2
0,0.182899867,51.0,0,0.598108747,3383.0,13,0,1,0,0
0,0.0,51.0,0,0.420971935,15000.0,6,0,2,0,4
0,0.009092456,48.0,0,0.224965914,6600.0,11,0,2,0,0
0,0.110583625,60.0,0,0.163665729,0.0,7,0,1,0,3
0,0.186236491,80.0,0,0.24571163699999998,6470.0,6,0,2,0,0
0,0.01999934,41.0,0,0.485601355,7083.0,6,0,2,0,1
0,0.21742443,66.0,0,0.235344532,5833.0,12,0,0,0,1
1,0.9999998999999999,32.0,2,0.638593381,3383.0,5,0,2,0,1
0,0.466986045,35.0,2,0.28226992100000003,3400.0,6,0,0,0,2
0,0.969457322,30.0,0,0.282557222,3800.0,3,0,0,0,2
0,0.34418189899999996,40.0,0,0.320307426,9237.0,6,0,1,0,2
0,0.253223916,29.0,0,0.121847181,5391.0,7,0,0,0,1
0,0.002739703,66.0,0,0.19747775899999997,10228.0,10,0,1,0,0
0,0.023764942999999997,40.0,0,0.386568945,5866.0,9,0,2,0,1
0,0.154470979,68.0,0,0.19851224399999998,19933.91,14,0,2,0,0
0,0.034080638999999996,70.0,0,0.30233953199999997,5000.0,8,0,1,0,0
0,0.117848725,50.0,0,0.132829853,2250.0,2,0,1,0,0
1,0.9999998999999999,55.0,2,0.012121212,2639.0,0,1,0,0,1
0,0.49330902,38.0,0,0.259274073,10000.0,15,0,1,0,2
0,0.515820299,49.0,4,0.426229508,2500.0,12,2,0,0,0
1,0.35107159299999996,40.0,0,0.498611265,9000.0,6,0,4,0,0
0,0.035017356,45.0,0,0.226688103,11817.0,7,0,2,0,0
0,0.29368963,52.0,1,8.439873418,315.0,7,0,2,0,2
0,0.007693585,79.0,0,0.158035034,2625.0,11,0,0,0,0
0,0.1295897,43.0,0,0.01279872,10000.0,6,0,0,0,2
0,0.122277614,42.0,1,0.33973260200000005,5833.0,14,0,1,0,0
0,0.605439456,44.0,0,0.079150579,6215.0,3,0,0,0,0
0,0.08618579800000001,60.0,0,0.31478087,6000.0,7,0,2,0,0
0,1.009925741,53.0,0,0.43940484799999996,4166.0,10,0,1,0,0
0,0.896215187,47.0,2,0.28477577800000003,3500.0,4,0,1,1,3
0,0.9999998999999999,47.0,0,0.0,1104.0,1,0,0,0,0
0,0.014598303,53.0,0,0.006498375,4000.0,7,0,0,0,0
0,0.024186744,87.0,0,0.0036799999999999997,6249.0,7,0,0,0,0
1,0.667844405,54.0,0,0.440196908,13000.0,8,0,2,0,0
0,0.9999998999999999,55.0,0,0.303953238,6500.0,3,0,2,0,0
0,0.12148597,66.0,0,1.144969556,3448.0,11,0,2,0,1
0,0.046887152,76.0,0,0.003523474000000001,10500.0,8,0,0,0,0
0,0.161698043,44.0,0,0.028225806000000006,3223.0,6,0,0,0,1
0,0.0,23.0,1,0.0,898.0,2,1,0,0,0
0,0.18812322399999998,64.0,0,0.11690821300000001,3104.0,6,0,0,0,0
0,0.10905459599999999,47.0,0,0.22403933,9966.0,9,0,1,0,3
0,0.032924722000000003,65.0,0,1.034372502,1250.0,21,0,1,0,0
0,0.810918908,70.0,0,0.20916481899999997,2705.0,4,0,0,0,0
0,0.9999998999999999,50.0,0,0.473656755,1916.0,1,0,1,0,0
0,0.903409659,42.0,0,0.127925557,10638.0,6,0,0,0,2
0,0.159782779,28.0,0,1.425837321,835.0,10,0,2,0,0
0,0.0,55.0,0,0.0,3900.0,1,0,0,0,3
0,0.008292177,73.0,0,0.003996004,1000.0,5,0,0,0,0
0,0.077725823,44.0,0,0.25844018399999996,8500.0,12,0,1,0,0
0,0.9398454959999999,46.0,0,0.6485823000000001,8146.0,12,0,1,0,2
0,0.9999998999999999,37.0,0,0.0,4000.0,2,1,0,0,1
0,0.0,50.0,0,0.607412674,11250.0,10,0,1,0,2
0,0.188900796,77.0,0,0.978505374,4000.0,18,0,2,0,0
0,0.07895871,29.0,0,0.89276808,400.0,4,0,0,0,1
1,0.880370887,43.0,0,0.46132376399999997,7523.0,6,0,1,0,1
0,0.015073276000000004,59.0,0,0.268546291,15002.0,11,0,2,0,3
1,0.660930795,38.0,0,0.39287945,1600.0,7,0,0,0,3
0,0.8828104440000001,55.0,0,0.49010848799999995,4700.0,12,0,1,0,0
0,0.213391408,64.0,0,0.448906965,5900.0,12,0,1,0,0
0,0.750873672,55.0,2,0.316416365,7723.0,17,0,1,0,1
0,0.031959303,69.0,0,0.195180482,10000.0,6,0,1,0,1
0,0.034248287999999995,77.0,0,0.005489981,3642.0,2,0,0,0,0
0,0.261611773,48.0,0,0.46925512399999997,6000.0,10,0,2,0,4
0,0.0,51.0,1,0.714928507,10000.0,10,0,4,0,2
0,0.004813859,88.0,0,0.073352954,4416.0,13,0,0,0,1
0,0.036935368999999996,69.0,0,0.11347163199999999,4000.0,6,0,1,0,0
0,0.9999998999999999,81.0,0,0.07537313400000001,6699.0,7,0,0,0,0
0,0.0,37.0,0,0.5333625989999999,6833.0,10,0,2,0,0
0,0.051891917999999995,66.0,0,0.184321045,15000.0,13,0,1,0,0
0,0.040065776000000004,37.0,0,0.31518228,6500.0,8,0,2,1,0
0,0.040837961,48.0,0,0.5071642789999999,3000.0,8,0,1,0,2
0,0.210220336,38.0,0,0.068802408,4650.0,3,0,0,0,0
0,0.473394052,59.0,0,0.33287533199999997,10916.0,11,0,2,0,2
0,0.044952135,66.0,1,0.279882014,14916.0,17,0,2,0,1
0,0.882235529,24.0,0,0.12095968,3000.0,2,0,0,0,0
0,0.0,29.0,0,0.077292271,10000.0,6,0,1,0,0
0,1.069860279,62.0,0,0.267368055,11500.0,3,5,1,0,0
0,0.01039792,30.0,0,0.101449275,2000.0,4,0,0,0,0
0,0.009186285,57.0,0,0.28784477199999997,6235.0,6,0,1,0,0
0,0.621660067,38.0,0,1.598771604,7000.0,16,0,1,0,2
0,0.98840232,30.0,1,0.193761248,5000.0,9,0,0,0,0
0,0.15615342699999998,86.0,0,0.140299059,5416.0,3,0,1,0,0
0,0.900415917,65.0,0,0.441564675,12500.0,10,0,2,0,0
0,0.019080700000000003,45.0,0,0.453874945,9083.0,6,0,1,0,2
0,0.569575051,60.0,0,0.184605241,6066.0,8,0,0,0,0
0,0.032558393,55.0,0,0.022496692000000002,6800.0,9,0,0,0,1
0,0.0,63.0,0,0.759373588,6640.0,15,0,3,0,0
0,0.135168498,72.0,1,0.43648068700000003,2329.0,9,0,1,0,0
0,0.01303833,58.0,0,0.119152138,7972.0,9,0,1,0,4
0,0.038425214,76.0,0,0.015807204,3858.0,5,0,0,0,1
0,0.08505213699999999,67.0,1,0.029516358,5623.0,5,0,0,0,0
0,0.04699952,59.0,0,0.5157390510000001,8767.0,21,0,2,0,0
0,0.352664734,35.0,0,0.34605944899999996,11000.0,5,0,2,0,1
0,0.556812662,54.0,0,0.497708524,3272.0,6,0,0,0,0
0,0.002477832,53.0,0,0.418096984,6000.0,13,0,1,0,2
1,1.027255833,39.0,1,0.9618104670000001,2827.0,8,1,1,1,0
0,0.9983338890000001,41.0,0,0.356935654,7583.0,4,0,2,0,2
0,0.47974900200000004,59.0,0,0.40279860100000003,4001.0,7,0,1,0,0
0,0.016134735,61.0,0,0.020947393,4200.0,19,0,0,0,1
0,0.825834669,44.0,1,0.345621065,8734.0,9,0,1,0,2
0,0.104397912,50.0,0,0.08848525199999999,6000.0,8,0,0,0,2
0,79.0,39.0,0,0.336924061,9375.0,10,0,2,0,2
0,0.460738482,49.0,0,0.310863874,9167.0,6,0,2,0,0
0,0.044037855,74.0,0,0.0019937970000000003,4513.0,4,0,0,0,0
0,0.052575027999999996,74.0,1,0.826038658,4500.0,5,0,1,0,0
0,0.42208215600000004,33.0,0,0.130217446,4000.0,10,0,0,0,0
0,0.032665578,57.0,0,0.445042063,7250.0,4,0,2,0,0
0,0.03455345,35.0,0,0.36826347299999995,2671.0,8,0,1,0,0
0,0.006605598000000001,65.0,1,0.263000272,7345.0,15,0,3,0,1
0,0.9999998999999999,54.0,2,0.172915247,4400.0,4,0,1,0,0
0,0.011932538000000001,37.0,0,0.422766849,3100.0,8,0,1,0,1
0,0.570403482,34.0,0,0.109386027,4250.0,4,0,0,0,0
0,0.415485713,78.0,0,0.432737915,9908.0,15,0,2,0,1
0,0.404126318,42.0,0,0.6833279590000001,3100.0,11,0,1,0,2
0,0.197920277,44.0,2,0.5121451570000001,10250.0,14,0,2,0,2
0,0.987538941,46.0,0,0.367810594,8362.0,4,0,1,0,0
0,0.785273824,63.0,0,0.44919385100000003,8000.0,10,0,2,0,0
1,0.315689981,45.0,0,0.09019199300000001,6718.0,5,0,0,1,4
0,0.14348196900000001,58.0,2,0.268836754,28600.0,13,0,2,0,1
0,0.012525715,47.0,1,0.08498023699999999,7083.0,15,0,0,0,2
0,0.041702166,39.0,0,0.175957447,4699.0,6,0,0,0,0
0,0.088830047,33.0,0,0.276709229,6186.0,16,0,1,0,0
0,0.918950608,48.0,0,0.5769449179999999,7043.0,20,0,1,0,2
0,0.244443175,27.0,0,0.21634795699999998,2666.0,4,0,0,0,0
0,0.020875751,74.0,0,0.024277043999999998,2800.0,9,0,1,0,0
0,0.036960227000000005,58.0,0,0.53153972,5500.0,14,0,1,0,0
0,0.008399832,85.0,0,0.004368402,2746.0,4,0,0,0,0
0,0.036633032999999995,41.0,1,0.37703638700000003,10250.0,5,0,1,0,0
0,0.07379508,30.0,0,0.13796550900000001,4000.0,6,0,0,0,0
0,0.023121522999999998,74.0,0,0.414234306,2500.0,4,0,1,0,0
0,0.591081784,39.0,1,0.46027287299999997,4983.0,6,0,1,0,3
0,0.146561037,56.0,0,0.556746679,4290.0,6,0,3,0,0
0,0.39342510399999997,56.0,0,0.550575864,3993.0,10,0,2,0,2
0,0.402223911,58.0,0,0.8056190790000001,3060.0,2,0,1,0,0
0,0.061550448,31.0,0,0.49162709299999996,4000.0,17,0,1,0,0
0,1.004999,47.0,0,0.28194361100000004,5000.0,7,0,1,1,3
0,0.263547291,38.0,0,0.603240983,1912.0,3,0,1,0,0
0,0.006221991999999999,47.0,0,0.157200389,7200.0,8,0,1,0,2
0,0.349314554,71.0,0,0.383392058,10500.0,7,0,2,0,1
0,0.45262793,51.0,0,0.4920634920000001,8000.0,7,0,1,0,0
0,0.6639871620000001,68.0,0,0.634420697,8000.0,11,0,1,0,0
0,0.009491418,31.0,0,0.601370117,5400.0,16,0,2,0,0
0,0.005411659,58.0,0,0.159442028,20000.0,14,0,1,0,1
0,0.010103634,32.0,0,0.013398295,820.0,5,0,0,0,0
0,0.043627948,56.0,0,0.32624353899999997,11800.0,8,0,2,0,2
0,0.145975874,51.0,0,0.11742831199999999,12100.0,4,0,1,0,1
0,0.674461737,74.0,0,1.072815534,1647.0,8,0,1,0,0
0,0.039926593999999996,72.0,1,0.29820051399999997,7001.0,14,0,1,0,1
0,0.028153135,63.0,0,0.320575885,8334.0,10,0,2,0,2
0,0.02359941,72.0,0,0.163665729,1.0,9,0,1,0,0
0,0.260402258,47.0,0,0.47303271399999997,7916.0,6,0,1,0,0
0,0.0,33.0,0,0.534730398,4246.0,5,0,3,0,2
0,0.929655335,34.0,1,0.009768174000000001,7706.135762000001,7,1,0,0,1
0,0.33626813200000005,65.0,0,0.586106891,7240.0,11,0,3,0,1
0,0.0,44.0,0,0.390652337,4000.0,6,0,1,0,0
0,0.06853778599999999,32.0,0,0.19103111,9610.0,7,0,1,0,0
0,0.033944204,57.0,0,0.5703634670000001,8583.0,24,0,2,0,1
0,0.5433405379999999,47.0,0,0.149738696,4400.0,11,0,0,0,2
0,0.9999998999999999,28.0,0,0.0,2600.0,2,0,0,0,2
0,0.9999998999999999,49.0,0,0.39734448,4066.0,5,0,1,0,0
0,0.052522440999999996,63.0,0,0.322721115,10333.0,11,0,1,0,0
0,0.003393379,42.0,0,0.027469625,13250.0,6,0,0,0,4
0,0.335402692,38.0,0,0.129338902,6942.0,3,0,0,0,3
0,0.044959633,35.0,0,0.6395568770000001,3700.0,7,0,1,0,1
0,0.40408513100000004,44.0,0,0.38129239600000003,2800.0,4,0,0,0,2
0,0.120969211,37.0,0,0.116107476,7182.0,7,0,0,0,0
0,0.192288777,67.0,0,0.283173348,7083.0,7,0,3,0,1
0,0.041662541000000004,79.0,0,0.060144592999999996,6500.0,7,0,0,0,1
0,0.216730227,68.0,0,0.245625729,6000.0,21,0,2,0,0
0,0.8462596090000001,49.0,0,0.3768397670000001,7201.0,8,0,1,0,1
1,1.0765051079999999,53.0,0,0.5105663570000001,1182.0,8,1,0,0,2
0,1.001999913,56.0,1,0.311279394,5017.0,6,0,0,0,1
0,0.9999998999999999,73.0,0,0.0,1340.0,3,0,0,0,0
0,0.8883519409999999,49.0,4,0.42501666299999996,4500.0,7,2,0,0,1
0,0.43124606,48.0,0,0.415735168,6977.0,16,0,1,0,2
0,0.270971635,55.0,0,0.73365165,4816.0,9,0,2,0,0
1,1.045049995,52.0,6,0.576109735,5248.0,11,2,2,1,0
0,0.061510913,64.0,0,0.22343616100000002,9335.0,10,0,1,0,0
1,0.9999998999999999,28.0,1,0.0,2400.0,0,3,0,3,1
0,0.036215374,65.0,1,0.072579697,8500.0,11,0,0,0,0
0,0.5625280429999999,45.0,1,0.565796991,5250.0,5,0,1,0,2
0,0.188562288,65.0,0,0.103282439,21416.0,4,0,2,0,0
0,0.807249353,56.0,0,1.351377953,1015.0,7,0,1,0,0
0,0.061466712,79.0,0,0.225113288,6840.0,8,0,0,0,0
0,0.092726818,28.0,1,0.007580979,1450.0,2,0,0,0,0
0,0.035695791,39.0,0,0.17846572300000002,12500.0,10,0,1,0,2
0,0.033451113,40.0,0,0.43201688299999996,3316.0,17,0,1,0,1
0,0.19526089300000002,51.0,0,2.331880528,7800.0,10,0,3,0,0
0,0.083875571,48.0,1,0.83038987,3000.0,18,0,2,0,1
0,0.035666597,69.0,1,0.282239254,3000.0,10,0,0,0,0
0,0.122263005,32.0,0,0.48891851399999997,6000.0,9,0,2,0,1
0,0.084998655,53.0,0,0.199845181,7750.0,9,0,2,0,0
0,0.267772772,48.0,0,0.210533525,14600.0,12,0,2,0,4
0,0.107857295,64.0,0,0.421403466,8250.0,23,0,2,0,0
0,0.22478241300000001,44.0,0,0.092578226,11600.0,8,0,0,0,4
0,0.216991093,63.0,0,0.341203999,4700.0,6,0,1,0,0
0,0.257976332,62.0,0,0.309822747,2707.0,7,1,0,0,0
0,0.036136134,65.0,0,0.012158055,6250.0,6,0,0,0,1
0,0.835529305,33.0,0,0.043059407,6850.0,5,0,0,0,1
0,0.795578785,34.0,0,0.234153169,5000.0,5,0,0,0,0
0,0.16126485699999998,40.0,0,0.16886622699999998,3333.0,5,0,0,0,3
1,0.474979527,44.0,1,0.432684443,6112.0,17,0,1,0,0
0,0.133388093,62.0,0,0.47292297299999997,2972.0,18,0,0,0,1
0,0.9999998999999999,40.0,0,0.449552006,5133.0,1,5,1,1,2
0,0.616054181,69.0,0,0.216801062,9796.0,9,0,0,0,1
0,1.122040876,42.0,0,0.561304837,8000.0,9,0,2,0,2
0,0.029846466000000002,75.0,0,0.11953125,6399.0,10,0,0,0,1
0,0.310778624,49.0,0,1.41555381,2545.0,14,0,2,0,1
0,0.32376538,60.0,0,0.22771815199999998,15000.0,7,0,2,0,0
0,0.006895534,49.0,0,0.34967432299999995,5833.0,16,0,1,0,0
0,0.0,34.0,0,0.297400473,5500.0,8,0,1,0,0
0,0.926651373,30.0,1,0.22779043300000001,3950.0,8,0,0,0,0
0,0.426123304,48.0,0,0.436390902,4000.0,22,0,0,0,2
0,0.004160523,53.0,0,0.3203125,8575.0,9,0,2,0,0
0,0.232500862,30.0,0,0.466938984,3916.0,5,0,2,0,0
1,0.022947476,67.0,0,0.650050743,16750.0,12,0,2,0,0
0,0.98639836,38.0,1,0.7705561609999999,4584.0,11,0,1,1,1
0,0.350792557,73.0,0,0.384598604,4583.0,11,0,1,0,0
0,0.299516908,38.0,0,0.357497929,4827.0,8,0,1,0,0
0,0.7193629029999999,64.0,0,8.219486081,933.0,10,0,2,0,0
0,0.827485912,53.0,0,0.334293948,3122.0,3,0,1,0,2
0,0.039226621,61.0,0,0.015963171,16725.0,12,0,0,0,0
0,0.30764201399999996,73.0,1,0.265762171,1252.0,15,0,0,0,0
0,0.577757437,28.0,0,0.390379278,1080.0,6,0,0,0,0
0,0.139276141,55.0,0,1.266609881,1173.0,16,0,2,0,1
0,0.069094032,61.0,0,0.20975419399999998,12814.0,7,0,1,0,1
0,0.272134345,47.0,0,0.102789721,10000.0,11,0,0,0,4
0,0.088751959,70.0,0,0.232087598,4200.0,9,0,0,0,0
0,0.024229867000000002,48.0,0,0.213524728,17833.0,10,0,2,0,3
0,0.0048457809999999995,39.0,0,0.8364018940000001,1900.0,5,0,2,0,2
0,0.021679133,50.0,0,0.038792242000000005,5000.0,3,0,0,0,0
0,0.053423664,58.0,0,0.014125956,5096.0,7,0,0,0,0
0,0.028149296,41.0,0,1.232444336,4086.0,7,0,3,0,0
0,0.013666016000000001,82.0,0,0.16856741100000006,6400.0,6,0,2,0,1
0,0.026274383,58.0,0,0.12238147699999999,1813.0,10,0,0,0,0
0,0.081002095,71.0,0,0.136863137,1000.0,5,0,0,0,0
0,0.026853869,45.0,0,0.947881515,8000.0,15,0,4,0,2
0,0.9999998999999999,65.0,0,0.301488058,7996.0,3,0,1,0,1
0,0.104163195,48.0,0,0.140852871,16250.0,3,0,1,0,0
0,0.068162892,76.0,0,0.522901679,8339.0,7,0,1,0,0
0,0.08648896800000001,33.0,0,0.07215089200000001,8800.0,8,0,0,0,0
0,0.481662958,51.0,0,0.35704911899999997,10667.0,12,0,2,0,4
0,0.9999998999999999,27.0,0,0.00461361,2600.0,0,1,0,0,1
0,0.0,47.0,0,0.367835625,12945.0,11,0,4,0,2
0,0.0,93.0,0,0.0,3545.0,1,0,0,0,0
0,0.980403919,32.0,0,0.20338983100000002,2300.0,4,0,0,0,0
0,0.027839855,77.0,0,0.00629874,3333.0,6,0,0,0,1
0,0.3203572,47.0,0,0.08938723900000001,3165.0,3,0,0,0,0
0,0.9999998999999999,54.0,0,0.0,5794.0,0,1,0,0,2
0,0.18255964800000002,57.0,0,0.41625226,8847.0,15,0,2,0,1
0,0.961940945,54.0,3,1.567576677,2966.0,5,2,1,3,0
0,0.8310822520000001,65.0,0,0.709755749,7000.0,14,0,1,0,1
1,0.71314741,34.0,1,0.026140441,1950.0,2,0,0,0,1
0,0.116627791,34.0,0,0.321723036,5942.0,7,0,1,0,2
0,0.029239415,62.0,0,0.18411715399999998,15500.0,6,0,2,0,1
0,0.176712405,58.0,3,0.69035533,4333.0,8,0,1,0,0
0,0.02879808,30.0,0,0.08744534699999999,1600.0,3,0,0,0,0
0,0.0,73.0,0,0.277077857,11032.0,8,0,2,0,0
0,0.565676541,60.0,0,1.848334515,1410.0,14,0,2,0,0
1,0.781885397,44.0,1,0.608878224,5000.0,10,2,1,1,0
0,0.1497041,62.0,0,0.28928336600000004,6083.0,8,0,1,0,2
1,0.079293081,90.0,2,0.027710327000000003,7000.0,11,0,0,1,0
0,0.17122994100000002,46.0,0,0.28906322100000004,10834.0,8,0,1,0,0
0,0.014598007,63.0,1,0.404797601,2000.0,9,0,2,0,0
0,0.474923883,64.0,0,0.833141806,4350.0,23,0,1,0,0
0,0.005432605,71.0,0,0.002920561,3423.0,7,0,0,0,0
0,0.0,49.0,0,0.080699875,5600.0,2,0,0,0,3
0,0.7875207879999999,56.0,0,0.608878224,5000.0,6,0,2,0,0
0,0.8694203859999999,27.0,0,0.01875,2079.0,1,0,0,0,0
1,0.654636313,46.0,1,0.005637886999999999,6207.0,2,1,0,0,2
0,0.882254903,55.0,0,0.914584924,9166.0,16,0,2,0,1
0,0.0,42.0,0,0.8874557409999999,3953.0,10,0,3,0,2
0,0.214917871,69.0,0,0.675396723,7750.0,18,0,4,0,0
0,0.135377855,48.0,0,0.073592641,10000.0,16,0,0,0,3
0,2.1709655519999997,52.0,1,0.44572637200000004,10400.0,18,0,1,0,1
0,0.039653831,48.0,0,0.021919705,4333.0,6,0,0,0,4
